,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
Fwd Seg Size Avg,-0.24190008781718791,-0.06555875419025457,0.017326311420770013,0.06547228445131638,0.02771117404893277,0.3563371751538032,-0.01059564985689664,0.8500060406489408,0.03352636225239951,1.0,0.8799688089911103,0.6816965936655719,-0.048986931307126294,0.43068982875049083,0.6371985570165807,-0.010728328742955501,-0.17748814129789017,-0.15986243274219822,0.0897949678648883,-0.011403333832942508,-0.16567548837670554,0.018695126648074864,-0.14645314944831217,0.1422636017480951,-0.0039944103985677945,-0.16722422243232785,0.0727941606526104,0.031418369930135026,0.08791224855183503,0.08339286295822397,-0.01679580190056476,-0.06272719924205163,0.07253669754946283,0.03978178545012464,-0.15279660192557365,-0.15840900799932317,0.014426677774658338,0.7445360442524086,0.5575171855670288,0.6660605310852813,0.5194666889062962,-0.05879717583914961,-0.06272719924205163,0.338727076293444,0.48782896084189487,-0.44742421858632575,-0.23095889326566127,0.33873828225021374,-0.059734040881429015,0.5682396873592959,1.0,0.43068982875049083,0.06547228445131638,0.3563371751538032,0.027711174048932766,-0.010595649856896646,0.21561903665452195,0.5093242442029453,0.5118408964810388,0.052882174980967867,0.0629704406939377,0.06156118956872777,0.07870011913384416,0.05155233231562875,-0.008364213715016926,0.03165134631603265,-0.004913774953700743,-0.0120211993512911
Bwd Seg Size Avg,-0.2280389789725629,-0.04719687218895184,0.31006774172691326,0.24568016353847894,0.2342266125226713,0.032605988364925696,0.21442674978775525,0.44927493892460996,-0.03697959633428741,0.43068982875049083,0.4760123224756223,0.7191121266545905,0.026949792446394137,1.0,0.7501194195477024,-0.03604247232485659,-0.1477399996006175,-0.11903749180806728,0.26071271140289615,0.2093432708021251,-0.13827011666836547,0.30555856015399596,-0.08679938300070604,0.3689628059035578,0.20769633317895786,-0.1399807892334478,0.3885322144209788,0.11644454797527336,0.31723573847772574,0.3971848578059226,-0.025183250968025147,-0.10926275811634328,0.23181936143520446,0.23704825836820437,-0.1292935626397857,-0.12765294737494703,-0.03631636836038665,0.7039369449427062,0.9664011949564579,0.868022806081903,0.5705174607095784,-0.045335630601632454,-0.10926275811634328,0.1311076492060042,0.4032120881622437,-0.38103239233444386,-0.18064992245727218,0.13111442891563344,0.1203495670726599,0.9636370049785665,0.43068982875049083,1.0,0.24568016353847894,0.032605988364925696,0.2342266125226713,0.21442674978775525,0.06632091583584289,0.21623650042364315,0.34321628343096106,-0.035323552352983165,0.1267783512498374,0.20910558345168437,0.2002760002801523,0.08569253861280388,0.24629447084661443,0.10836043714126187,0.2506998838887579,0.23524321807385615
Subflow Fwd Pkts,-0.03946537881619516,-0.07297814110373145,0.11357215589558842,1.0,0.8913396167016007,0.05277585757228324,0.8839614441201828,0.14427265337033154,-0.0652292209271226,0.06547228445131638,0.09917474163066718,0.16298094952318834,-0.0515412229813099,0.24568016353847905,0.10183940094639074,-0.006604911109571983,-0.026854593989256468,-0.01877503157944474,0.028806353362162734,0.0514911608157228,-0.021489890082122886,0.10742140455007526,-0.014360025799050638,0.04034104102123634,0.04023423721439608,-0.021686853527309206,0.1398618908958131,0.023989085026791274,0.04511816684847828,0.10841500879301309,-0.003480630974176991,0.02723389785414942,0.9861976873354228,0.8937321857392104,-0.0226344610013409,-0.024934538011076385,-0.06674656101383103,0.1651594869476901,0.27068264618354837,0.18307698805207612,0.13751580741851552,-0.0078853242622254,0.02723389785414942,0.007286183361672879,0.10384349297299421,-0.041774367226150466,-0.034306442789678294,0.00728708809521395,0.029482329594492776,0.2547399118668035,0.06547228445131638,0.24568016353847894,1.0,0.05277585757228324,0.8913396167016007,0.8839614441201828,0.0733123232447206,0.011859570833518114,0.25078542384143626,0.07248122346518046,0.08970533063211422,0.09815103282911032,0.12296131588238618,0.07049927739159345,0.07345375674201983,0.03640867266468124,0.07527737651668454,0.0693517967636253
Subflow Fwd Byts,-0.012379340173428408,-0.02135286390191761,0.01400627805907618,0.05277585757228324,0.05475163004917907,1.0,0.016587165687655885,0.3292825143053259,-0.017874715252148968,0.3563371751538032,0.2550591453356624,0.05191560360042666,-0.019079131859136435,0.03260598836492569,0.03992842985017976,0.005342265862643937,-0.008929676902596087,-0.007700646771351163,0.008059746159168628,0.005239868118168474,-0.008306682884856392,0.014104160574681925,-0.006539203131518129,0.012103996817811867,0.005713022208216725,-0.00843422943967886,0.018808893006913026,0.0046553063831160655,0.010674466142824806,0.014299134321595791,-0.0015005688007326623,-0.0032536173798372627,0.04853058617123619,0.06211424565012157,-0.0077664866099750205,-0.007811912400982346,-0.019451899488610334,0.20631152181573625,0.0806190125240326,0.11867038735090585,0.6819269159371529,-0.0027607884004428136,-0.0032536173798372627,0.01119703380433075,0.038984515168838094,-0.02067476841254413,-0.010950834901443914,0.011197492615751434,0.0018402432306826866,0.07657593123288774,0.3563371751538032,0.032605988364925696,0.05277585757228324,1.0,0.054751630049179066,0.016587165687655885,0.030504175384800332,0.01680455560054926,0.29145446736449754,0.024543953345886427,0.011912826948164403,0.016410837710441422,0.017980752432229935,0.008812691505954507,0.006891526152291595,0.005553765793110382,0.007279649091244607,0.006271805436479989
Subflow Bwd Pkts,-0.024827617922365926,-0.03672661558861638,0.0929170418502736,0.8913396167016007,1.0,0.054751630049179066,0.9973538585711762,0.0826805155093441,-0.03367412416130008,0.027711174048932766,0.04912968971247574,0.10453624516905712,-0.01975943752925406,0.2342266125226713,0.04900534161636445,-0.003793940255386638,-0.015057264301955468,-0.014331728766397897,0.014438858873167324,0.05047393949104961,-0.015091022641647396,0.08287350454195254,-0.012104249772380319,0.022530468367617434,0.03173389519172497,-0.015177201153750921,0.11498014873770361,0.008268900698296132,0.025174112655552534,0.09993411432124377,-0.0024749845553435996,0.030256823201864375,0.8938447517069308,0.9992958521850474,-0.013412167026189931,-0.012541063339033506,-0.034378486490524836,0.1083722863339977,0.27185056929351675,0.13385501096597094,0.11984307476853032,-0.004519822361507135,0.030256823201864375,-0.002432159256087516,0.052809309190706,-0.019081738889837805,-0.017540364824003705,-0.002431658864930654,0.1314247490210159,0.259149565608807,0.027711174048932766,0.2342266125226713,0.8913396167016007,0.054751630049179066,1.0,0.9973538585711765,0.02928026438823602,-0.0010922135444319065,0.17247544973244716,0.03172240981747322,0.09492743931234517,0.08690370818680247,0.12073911992361573,0.07819859087752082,0.06894035438409232,0.030587694183163615,0.07027140955749925,0.06566807882520358
Subflow Bwd Byts,-0.011977457098653646,-0.0183191291367298,0.07723535149564809,0.8839614441201828,0.9973538585711765,0.016587165687655885,1.0,0.030802683852962445,-0.01671313131822234,-0.010595649856896646,0.007470551855489956,0.06314472862136923,-0.002955650150608054,0.2144267497877553,0.015558935429537457,-0.0015585380672396311,-0.007224136028418335,-0.0069697106988772005,0.006123633758263271,0.047662625294061865,-0.006681923865718545,0.06711217383176349,-0.0063084290428872085,0.011837904743219291,0.028594957620183426,-0.006810794626087332,0.0922234583520025,-0.0019365517973933479,0.010950394144103454,0.08414042840387445,-0.0019341537471807408,0.03627671716128607,0.8849444799972762,0.9945976192726853,-0.006299693678631735,-0.006286756472371841,-0.017043738052904323,0.06196375570152058,0.24641966941038082,0.09795018931706834,0.08313346288896896,-0.0021897925760420694,0.03627671716128607,-0.005571003314146677,0.01691141712433985,0.0012593116464923305,-0.008729075332044756,-0.005570846044572316,0.12312562557541681,0.2362908053017633,-0.010595649856896646,0.21442674978775525,0.8839614441201828,0.016587165687655885,0.9973538585711765,1.0,-0.00032453183472339666,-0.005508571885133515,0.11000856878435915,0.0047042947992077125,0.08688947755475913,0.0745694600462256,0.10807927994108944,0.07256364085240295,0.06065487125353216,0.02539052586147416,0.061679573987218114,0.05801595006570666
Init Fwd Win Byts,-0.10593277992144316,-0.3799219887142901,-0.03887072015769801,0.0733123232447206,0.02928026438823602,0.030504175384800332,-0.00032453183472339666,0.4116053491189261,-0.3459109445485601,0.21561903665452195,0.3368416003119535,0.36224774485881406,-0.34656641443187836,0.06632091583584289,0.2960629466070745,-0.037945013280210466,0.0907225471208726,-0.07518040629255927,-0.00926608642513505,-0.05045942688234925,-0.07287130384386464,-0.03865189452095036,-0.07501267202877106,0.002899220125275466,-0.0496284592734154,-0.07532752165249036,0.00032205641166972005,-0.011488955541187392,0.00039558383126958536,-0.002162106067901388,-0.015241824495085123,-0.1120860964851127,0.105543789831312,0.04995720106758362,0.034993503818422936,0.16703119100144068,-0.35320568508229744,0.35644888234888117,0.10810482274309205,0.24938445834471357,0.07925177406822259,-0.0443813431278556,-0.1120860964851127,0.00010021091821347688,0.5670472258679833,-0.22685999565280934,-0.1228761051144852,0.00010034080135306132,-0.04984054247941903,0.06544729948469964,0.21561903665452195,0.06632091583584289,0.0733123232447206,0.030504175384800332,0.02928026438823602,-0.00032453183472339666,1.0,0.13849565135909686,0.4930169136013835,0.6296102783971038,0.002595234498699474,-0.0028724452164526656,0.0013031091408701497,0.0035009312180304454,-0.004653191308554478,-0.005929669443696504,-0.0052912902773955455,-0.003930681358287724
Init Bwd Win Byts,-0.0395936198575334,-0.2151699187437718,-0.07264971097669672,0.011859570833518114,-0.0010922135444319065,0.01680455560054926,-0.005508571885133515,0.5032681313113063,-0.1962618243849544,0.5093242442029453,0.5854148170876295,0.4878559841953781,-0.1962534569740942,0.2162365004236432,0.48865889995403766,-0.027219200779520517,-0.08021752011352606,-0.07964178073960304,-0.035947146140028655,-0.0805479371922359,-0.07673254204661425,-0.06922601359663066,-0.07860978529459016,-0.021249095777262965,-0.07165742837715981,-0.07779770458378811,-0.0346192491358154,-0.0036909545962168235,-0.01320187737298351,-0.017967568514983163,0.004139062254473164,-0.06983424782082527,0.002670778415559799,-0.004554666547182969,-0.07053695782375528,-0.0686417953922052,-0.2002297516997827,0.47857368007516204,0.2675935591718083,0.42487094303037565,0.16760380738805414,-0.023481124327094458,-0.06983424782082527,0.6204040043003866,0.3716272418690495,-0.18775277211024308,-0.054644331246147614,0.620415594810459,-0.23151300837819147,0.2544776438847928,0.5093242442029453,0.21623650042364315,0.011859570833518114,0.01680455560054926,-0.0010922135444319065,-0.005508571885133515,0.13849565135909686,1.0,0.09404203192584919,0.03203418537333044,0.01983857105794389,-0.023612091848216245,0.003299942886922386,0.025621883309573663,-0.07243603389480008,-0.018275811819900834,-0.07266234289960814,-0.07098345830795297
Fwd Act Data Pkts,-0.19172567721841202,-0.3136127218414814,0.24941305757286308,0.25078542384143626,0.17247544973244716,0.29145446736449754,0.11000856878435915,0.7608473205790885,-0.2854248010915631,0.5118408964810388,0.6007724126732275,0.6765318104026583,-0.28830298686214556,0.343216283430961,0.5412243393879377,-0.033694216436254976,-0.12710591920425127,-0.10309331971429261,0.11652109570533475,0.03635723373779591,-0.11964919244789698,0.25339866350253726,-0.07859487301845564,0.1546905622187584,0.04474915022481074,-0.11980500531023727,0.3476136885498882,0.15353831306811927,0.18412966261838856,0.2079028797427493,-0.012621365745207936,-0.07031821793654007,0.27537278259160575,0.20478108626295752,-0.10952282982148194,-0.11324409650337747,-0.29296272415095237,0.7046139341682965,0.4247675687264495,0.5598981605757627,0.3676927840301064,-0.03946866827522097,-0.07031821793654007,0.06664712868137374,0.5719090449840484,-0.30611654750341105,-0.15551594333623142,0.06665235380360142,-0.0786011954639065,0.3808579341047991,0.5118408964810388,0.34321628343096106,0.25078542384143626,0.29145446736449754,0.17247544973244716,0.11000856878435915,0.4930169136013835,0.09404203192584919,1.0,0.44916640957644743,0.09090006287348969,0.16286549264207473,0.1685211063676708,0.061998848740809964,0.11448385853892455,0.06621613754818367,0.11822524749579884,0.10514895693007938
Fwd Seg Size Min,0.0279636554085274,-0.6762449463094686,-0.06372306005042273,0.07248122346518046,0.03172240981747322,0.024543953345886427,0.0047042947992077125,0.3322942308280939,-0.6252142137188851,0.052882174980967867,0.2841904338044028,0.2824048980611619,-0.6284344094462603,-0.03532355235298317,0.2547359146855654,-0.009162917844181709,0.2652862129221734,-0.10479489337895731,0.002405094282140908,-0.06753573495921683,-0.10477571807036011,-0.06589701245479898,-0.10571586582669251,0.009565798916127622,-0.07084276914457446,-0.10847123867470503,0.021296970661741858,-0.000416061000548625,0.021290642510347988,0.015862700035306616,-0.021699895231672952,0.013588484617685588,0.10721452200301948,0.05229925904181394,0.1767146921779636,0.33991484614454026,-0.6423431643996624,0.27887534885141624,0.00515680176122423,0.18370237118816235,0.06729350249356696,0.004805923051256158,0.013588484617685588,0.019361968226374943,0.6044547310845733,0.11018117722042188,0.139645928880429,0.019358634087613152,-0.09766969189692165,-0.07039538738891754,0.052882174980967867,-0.035323552352983165,0.07248122346518046,0.024543953345886427,0.03172240981747322,0.0047042947992077125,0.6296102783971038,0.03203418537333044,0.44916640957644743,1.0,0.006118115159762065,0.0018339174572918045,0.006424160057414658,0.006217143789041122,-0.1030119493666604,-0.00026412834960334663,-0.10082609731422536,-0.10450229081760312
Active Mean,-0.012228276359618345,-0.05426450481505689,0.16528698377656617,0.08970533063211422,0.09492743931234517,0.011912826948164403,0.08688947755475913,0.06829016358423443,-0.04445958623712337,0.0629704406939377,0.07715325491012821,0.09171169754855409,-0.05011870166074949,0.12677835124983747,0.08338569734632795,-0.007149023481293629,-0.021623334500670173,0.0022910441669571967,0.14841847057334076,0.15171524015084012,-0.017630753014093465,0.1366880340534935,0.005339267668075778,0.13761381373988874,0.12172909415455592,-0.01636392703192258,0.1640289699950674,0.0949916068499876,0.16517008062713706,0.2304148395102692,0.012752146903377583,-0.00011419021938322882,0.08232157802785987,0.09419341233783766,-0.018837567922470027,-0.0188549346078624,-0.04546661241261474,0.09319151916360882,0.14661864487578558,0.11295886596543958,0.07869233809943502,-0.006319921329470329,-0.00011419021938322882,0.02480904760376423,0.0719515656925198,-0.036210194419543394,-0.01528471617119209,0.024810109958509276,0.10429167429421012,0.13700161313582138,0.0629704406939377,0.1267783512498374,0.08970533063211422,0.011912826948164403,0.09492743931234517,0.08688947755475913,0.002595234498699474,0.01983857105794389,0.09090006287348969,0.006118115159762065,1.0,0.264762746360864,0.8743676896804433,0.9705066597836627,0.1867722387207031,0.18325963834925837,0.205341213099302,0.1692017255738141
Active Std,-0.037797085393640135,-0.06460070214741379,0.3243216829026219,0.09815103282911032,0.08690370818680247,0.016410837710441422,0.0745694600462256,0.10279497499849904,-0.055067454146771284,0.06156118956872777,0.10959641598386972,0.1527308028454306,-0.054987664829464156,0.2091055834516844,0.15364372068838053,-0.007752066747145842,-0.023346093232704205,0.00031652250318788667,0.18300661056771628,0.16950090158216502,-0.02077118843554181,0.3181684557739287,0.02201159779418045,0.21763173621645018,0.16515467309431625,-0.02034499218145091,0.37015686933974773,0.17002251893186543,0.26925157586458054,0.3027288542119183,0.003892248721379568,-0.010112065839318266,0.08602147014400285,0.0878248955805054,-0.02033815955113173,-0.02035757361020032,-0.056163844984916556,0.15577327259920348,0.22043790808573424,0.19402377941155158,0.134652686343915,-0.007061994201958921,-0.010112065839318266,-0.013867613586023465,0.0902429393402518,-0.04421963106707165,-0.028151160046144368,-0.013867047810388099,0.04306308662876226,0.20780743846020475,0.06156118956872777,0.20910558345168437,0.09815103282911032,0.016410837710441422,0.08690370818680247,0.0745694600462256,-0.0028724452164526656,-0.023612091848216245,0.16286549264207473,0.0018339174572918045,0.264762746360864,1.0,0.6224055094626211,0.03418109287058028,0.21777815588474622,0.21627458135063501,0.23635205543349094,0.19594760267636735
Active Max,-0.029435565968483318,-0.07503076236873564,0.30368982630194347,0.12296131588238618,0.12073911992361573,0.017980752432229935,0.10807927994108944,0.11017423870338042,-0.06306588513113066,0.07870011913384416,0.12200761489569259,0.14526086874825864,-0.06745026886841408,0.2002760002801523,0.14076433270905025,-0.009574534855472891,-0.02890614572044309,0.001628419634446957,0.18463676190893483,0.16719381333499567,-0.02453213558298405,0.2801894279004711,0.015482669147894864,0.184318491216404,0.1434224594489803,-0.023484363131493168,0.329768461043688,0.16309224374807754,0.22467643398349582,0.2746463267385605,0.010126829114001276,-0.005778184092715032,0.11129505690242501,0.12133829234497695,-0.025182005351228973,-0.0252055757013205,-0.06441722766821345,0.1484067620604812,0.22141925474965843,0.18440501425429742,0.12723900115102357,-0.008570510743150914,-0.005778184092715032,0.00915422057230568,0.10247853955071488,-0.04970170813222982,-0.02639097466529872,0.009155297453645532,0.09467528749699915,0.2073407357947589,0.07870011913384416,0.2002760002801523,0.12296131588238618,0.017980752432229935,0.12073911992361573,0.10807927994108944,0.0013031091408701497,0.003299942886922386,0.1685211063676708,0.006424160057414658,0.8743676896804433,0.6224055094626211,1.0,0.7709419487609069,0.21392628751676787,0.1990272480670245,0.23298749538005126,0.19307792874592286
Active Min,-0.004631632955966746,-0.04222528267209786,0.10255940545212472,0.07049927739159345,0.07819859087752082,0.008812691505954507,0.07256364085240295,0.049824998562590615,-0.034280515710560636,0.05155233231562875,0.05776712230711484,0.06157627197771073,-0.04019232519493255,0.08569253861280388,0.05321829777676177,-0.005750988951294324,-0.017414011716634217,0.002240673448498467,0.10898110832571317,0.11230994593688362,-0.01384900966008583,0.0746504885887186,0.0007992137121136819,0.0882376015297894,0.08261060127408584,-0.012664569748800094,0.09215052219945061,0.06239288893365285,0.10380369134397888,0.16020342165017373,0.012081539412600345,0.0011932821055503037,0.06565920430923096,0.07739944992912373,-0.015170580750639914,-0.015184440133642792,-0.035089679197570854,0.062471589293220206,0.10361233210818907,0.07504974630754993,0.052255360531178116,-0.005037734313183331,0.0011932821055503037,0.028096332362644676,0.055864511414378544,-0.028437005103543505,-0.009774480157123304,0.02809730395827329,0.09681558104908443,0.09634281148958015,0.05155233231562875,0.08569253861280388,0.07049927739159345,0.008812691505954507,0.07819859087752082,0.07256364085240295,0.0035009312180304454,0.025621883309573663,0.061998848740809964,0.006217143789041122,0.9705066597836627,0.03418109287058028,0.7709419487609069,1.0,0.13724837808507878,0.13014846725212717,0.15121108892125112,0.1247646704228276
Idle Mean,-0.06427911780987154,-0.18687839091987293,0.7227790050585617,0.07345375674201983,0.06894035438409232,0.006891526152291595,0.06065487125353216,0.043994570565415156,-0.08710331578347338,-0.008364213715016926,0.04364046778455346,0.18883652516259827,-0.11387285707719064,0.24629447084661443,0.20416212398810057,-0.017694457001345965,-0.05313687261270366,0.3968432401911851,0.6415976970722027,0.7392580960524925,0.31720624055233493,0.7026174857252627,0.42603082422083965,0.6213465594982063,0.7083423465892816,0.33026310106465445,0.555613518466568,0.4412913766880032,0.6652238705285807,0.7299303649556491,0.1539946304264943,0.034738340871537356,0.059225421431940484,0.06725757881406233,-0.04629033119429654,-0.04633552036177045,-0.0889678691030907,0.1902682462072045,0.24046419782314793,0.23308668305693928,0.17553047523183818,-0.01589085512438824,0.034738340871537356,-0.04994202193519893,0.06885613475359732,-0.05858945400158166,-0.06128489353955863,-0.04994099697788392,-0.022782628514258853,0.2222562435749062,-0.008364213715016926,0.24629447084661443,0.07345375674201983,0.006891526152291595,0.06894035438409232,0.06065487125353216,-0.004653191308554478,-0.07243603389480008,0.11448385853892455,-0.1030119493666604,0.1867722387207031,0.21777815588474622,0.21392628751676787,0.13724837808507878,1.0,0.17407821971282567,0.9940386350051547,0.9943017600278906
Idle Std,-0.01004503050366086,-0.03581295886449424,0.1708791387834778,0.03640867266468124,0.030587694183163615,0.005553765793110382,0.02539052586147416,0.03720546767431493,-0.02634287287674675,0.03165134631603265,0.036662996125826394,0.08474620500437431,-0.03612571493143228,0.10836043714126191,0.08830238498055001,-0.005117034046739728,-0.015377587110741026,0.013481583829318055,0.2050010824192996,0.20704724227315832,-0.011857654120240762,0.15618000057895368,0.02443062466569763,0.21593505938337687,0.19250007826466006,-0.009671315027533243,0.16218494178702744,0.1253906618155625,0.23257045379633495,0.30830106092898374,0.030090667205181647,0.009685989432160777,0.03022173137281034,0.030092891761659045,-0.013396255940682328,-0.013409246367891144,-0.02682511870501263,0.08523163149081978,0.11508993652471847,0.10400653193262648,0.07412898188016746,-0.004651547270829821,0.009685989432160777,-0.008100617685307121,0.04865029017312573,-0.023429911154705437,-0.008149788810575659,-0.008100230246902275,0.04206833502124969,0.10861454998848609,0.03165134631603265,0.10836043714126187,0.03640867266468124,0.005553765793110382,0.030587694183163615,0.02539052586147416,-0.005929669443696504,-0.018275811819900834,0.06621613754818367,-0.00026412834960334663,0.18325963834925837,0.21627458135063501,0.1990272480670245,0.13014846725212717,0.17407821971282567,1.0,0.27676987675925957,0.07196044440400115
Idle Max,-0.063002293235595,-0.18603898845593722,0.7230192592972404,0.07527737651668454,0.07027140955749925,0.007279649091244607,0.061679573987218114,0.04628368254645209,-0.08751420392060799,-0.004913774953700743,0.04594428330515495,0.19223585417260383,-0.11483940913728237,0.25069988388875786,0.2074861306386715,-0.017793809586516957,-0.05343615620658584,0.38899160739912075,0.6484647192193211,0.7438537647919681,0.30842578593983655,0.7014818421487604,0.4184013454247205,0.6292674264496256,0.7118299795028724,0.32136074091627576,0.5577507593274088,0.4426398380082858,0.6727502081193591,0.7439085873400103,0.15286253037407538,0.0349102405425323,0.06074027142428639,0.06856050115733371,-0.04655105539457058,-0.046596491641803316,-0.08937688031988937,0.1936941901669753,0.24587057269074628,0.23730337597609374,0.17837747291574768,-0.015985763111875884,0.0349102405425323,-0.04950788097809754,0.07169946405785918,-0.059316963752753644,-0.0599217864412353,-0.04950684001946749,-0.018078793787413377,0.22745468996770152,-0.004913774953700743,0.2506998838887579,0.07527737651668454,0.007279649091244607,0.07027140955749925,0.061679573987218114,-0.0052912902773955455,-0.07266234289960814,0.11822524749579884,-0.10082609731422536,0.205341213099302,0.23635205543349094,0.23298749538005126,0.15121108892125112,0.9940386350051547,0.27676987675925957,1.0,0.9776490074940004
Idle Min,-0.06335790273738684,-0.18429110124837716,0.7066618324334553,0.0693517967636253,0.06566807882520358,0.006271805436479989,0.05801595006570666,0.038604086373257,-0.08437264437833275,-0.0120211993512911,0.03862417078535528,0.17953933303471148,-0.11046390306583326,0.23524321807385615,0.1945404390068316,-0.01723399930170216,-0.05175307871594116,0.40064927438306935,0.626205659593801,0.7272554086992138,0.32332661990296363,0.6877287904851839,0.4283471543677493,0.6049792161920653,0.6973270923986891,0.3361622015424023,0.5370714639325048,0.4283212411809292,0.6477267548551712,0.7063523504499511,0.1508835041613494,0.033423415349856746,0.055750620974695214,0.06393998176349147,-0.045084832557812274,-0.04512885334742666,-0.08618547910208993,0.18087137192448863,0.22870625386916815,0.2217983751320157,0.1677493146232254,-0.015469726979433917,0.033423415349856746,-0.04920459187914984,0.06318471145892987,-0.056617699608485554,-0.06087154582856747,-0.04920360166541491,-0.027195802163921565,0.21116173106624958,-0.0120211993512911,0.23524321807385615,0.0693517967636253,0.006271805436479989,0.06566807882520358,0.05801595006570666,-0.003930681358287724,-0.07098345830795297,0.10514895693007938,-0.10450229081760312,0.1692017255738141,0.19594760267636735,0.19307792874592286,0.1247646704228276,0.9943017600278906,0.07196044440400115,0.9776490074940004,1.0
